Randomizer Version: 4.6.1
Random Seed: 4635469872613
Settings String: 322QQgEAgj8AP8AAgEBAAIeIQAEFAAAFAACAQABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAEAC0VtZXJhbGQgKFMpUTTsZePDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
Level 10: IMPRESIONAR
Level 15: CAMUFLAJE
Level 24: REFLEJO
Level 29: DANZA PLUMA
Level 38: AROMATERAPIA
Level 43: LEGADO
Level 52: DISP. LODO
Egg Moves:
 - CONVERSIÓN2
 - GOLPE KARATE
 - NEBLINA
 - TRANSFORM
 - HIDROCAÑÓN

119 SEAKING ->  (no evolution)
HP  80 
ATK 92 
DEF 65 
SPA 65 
SPD 80 
SPE 68 
Level 1 : BURBUJA
Level 1 : RESIDUOS
Level 1 : CANTO MORTAL
Level 1 : RESPLANDOR
Level 10: MOFA
Level 15: GRUÑIDO
Level 24: LEGADO
Level 29: ARMAD. ÁCIDA
Level 41: GOLPE CUERPO
Level 49: DÍA SOLEADO
Level 61: GIRO RÁPIDO

120 STARYU -> STARMIE
HP  30 
ATK 45 
DEF 55 
SPA 70 
SPD 55 
SPE 85 
Level 1 : PANTALLA LUZ
Level 1 : ANILLO ÍGNEO
Level 6 : AVALANCHA
Level 10: EXPLOSIÓN
Level 15: DRAGOALIENTO
Level 19: PISTOLA AGUA
Level 24: AMORTIGUADOR
Level 28: MISMODESTINO
Level 33: FUEGO FATUO
Level 37: KINÉTICO
Level 42: ATADURA
Level 46: BOSTEZO

121 STARMIE ->  (no evolution)
HP  60 
ATK 75 
DEF 85 
SPA 100
SPD 85 
SPE 115
Level 1 : FURIA
Level 1 : VENGANZA
Level 1 : ÁCIDO
Level 1 : TRITURAR
Level 33: CARÁMBANO

122 MR. MIME ->  (no evolution)
HP  40 
ATK 45 
DEF 65 
SPA 100
SPD 120
SPE 90 
Level 1 : PLACAJE ELÉC
Level 5 : MALICIOSO
Level 9 : BOMBA SÓNICA
Level 13: REFLEJO
Level 17: RAYO SOLAR
Level 21: HIDROCHORRO
Level 21: ULTRAPUÑO
Level 25: RUEDA FUEGO
Level 29: PLACAJE
Level 33: LÁTIGO
Level 37: HIPERRAYO
Level 41: KINÉTICO
Level 45: GRANIZO
Level 49: SORPRESA
Level 53: INVERSIÓN
Egg Moves:
 - GOLPE KARATE
 - MISMODESTINO
 - MAGNITUD
 - DESEO
 - ESQUEMA
 - REFUERZO

123 SCYTHER -> SCIZOR
HP  70 
ATK 110
DEF 80 
SPA 55 
SPD 80 
SPE 105
Level 1 : DETECCIÓN
Level 1 : ONDA VOLTIO
Level 6 : MEGAPUÑO
Level 11: SÍNTESIS
Level 16: VELO SAGRADO
Level 21: DISP. DEMORA
Level 26: COLA FÉRREA
Level 31: DESTRUCTOR
Level 36: TÓXICO
Level 41: ESFUERZO
Level 46: PATADA BAJA
Egg Moves:
 - MAL DE OJO
 - ALA DE ACERO
 - PICOTAZO VEN
 - BUCLE ARENA
 - MAGNITUD
 - LLANTO FALSO
 - ATAQUE ÓSEO
 - ESPORA

124 JYNX ->  (no evolution)
HP  65 
ATK 50 
DEF 35 
SPA 115
SPD 95 
SPE 95 
Level 1 : ESFUERZO
Level 1 : TELÉPATA
Level 1 : FUERZA BRUTA
Level 1 : PUÑO FUEGO
Level 9 : DANZA PLUMA
Level 13: ADAPTACIÓN
Level 21: RASTREO
Level 25: SORPRESA
Level 35: MOV. SÍSMICO
Level 41: POLVO VENENO
Level 51: PUÑO SOMBRA
Level 57: PUÑO CERTERO
Level 67: DOBLE FILO

125 ELECTABUZZ ->  (no evolution)
HP  65 
ATK 83 
DEF 57 
SPA 95 
SPD 85 
SPE 105
Level 1 : ANTOJO
Level 1 : V. CORTANTE
Level 1 : ELECTROCAÑÓN
Level 9 : PATADA GIRO
Level 17: DOBLE EQUIPO
Level 25: DOBLE PATADA
Level 36: FALSOTORTAZO
Level 47: TORMENTO
Level 58: PATADA SALTO

126 MAGMAR ->  (no evolution)
HP  65 
ATK 95 
DEF 57 
SPA 100
SPD 85 
SPE 93 
Level 1 : TIRO VITAL
Level 1 : PISOTÓN
Level 1 : ESTÍMULO
Level 1 : AGARRE
Level 7 : DEF. FÉRREA
Level 13: COME SUEÑOS
Level 19: RAYO SOLAR
Level 25: MORDISCO
Level 33: GANCHO ALTO
Level 41: BOLA SOMBRA
Level 49: GARRA BRUTAL
Level 57: PUÑO SOMBRA

127 PINSIR ->  (no evolution)
HP  65 
ATK 125
DEF 100
SPA 55 
SPD 70 
SPE 85 
Level 1 : ESPORAGODÓN
Level 1 : DISP. LODO
Level 7 : COLA FÉRREA
Level 13: PUÑO FUEGO
Level 19: PICO TALADRO
Level 25: CANTO
Level 31: PODER PASADO
Level 37: DRENADORAS
Level 43: GOLPE CABEZA
Level 49: DÍA DE PAGO
Egg Moves:
 - LEGADO
 - GOLPE KARATE
 - VENTISCA
 - BOFETÓN LODO

128 TAUROS ->  (no evolution)
HP  75 
ATK 100
DEF 95 
SPA 40 
SPD 70 
SPE 110
Level 1 : VEL. EXTREMA
Level 4 : AROMATERAPIA
Level 8 : TUMBA ROCAS
Level 13: SEÑUELO
Level 19: ARMAD. ÁCIDA
Level 26: PÚAS
Level 34: GOLPES FURIA
Level 43: PUÑO METEORO
Level 53: ENCANTO

129 MAGIKARP -> GYARADOS
HP  20 
ATK 10 
DEF 55 
SPA 15 
SPD 20 
SPE 80 
Level 1 : GOLPE CUERPO
Level 15: ESTALLIDO
Level 30: LANZALLAMAS

130 GYARADOS ->  (no evolution)
HP  95 
ATK 125
DEF 79 
SPA 60 
SPD 100
SPE 81 
Level 1 : FINTA
Level 20: FRÍO POLAR
Level 25: IMAGEN
Level 30: PAT. S. ALTA
Level 35: RAYO
Level 40: PERSECUCIÓN
Level 45: GRANIZO
Level 50: BRAZO PINCHO
Level 55: ENCANTO

131 LAPRAS ->  (no evolution)
HP  130
ATK 85 
DEF 80 
SPA 85 
SPD 95 
SPE 60 
Level 1 : VIENTO PLATA
Level 1 : TENAZA
Level 1 : RAYO HIELO
Level 7 : INTERCAMBIO
Level 13: TRIATAQUE
Level 19: COLA FÉRREA
Level 25: CONTONEO
Level 31: GANCHO ALTO
Level 37: AT. RÁPIDO
Level 43: PALIZA
Level 49: ÁCIDO
Level 55: AGUA LODOSA
Egg Moves:
 - ANULACIÓN
 - PSICORRAYO
 - GIRO FUEGO
 - MAL DE OJO
 - SUPERSÓNICO
 - AGARRE
 - MANTO ESPEJO
 - RESPLANDOR

132 DITTO ->  (no evolution)
HP  48 
ATK 48 
DEF 48 
SPA 48 
SPD 48 
SPE 48 
Level 1 : COLMILLO VEN

133 EEVEE -> JOLTEON
HP  55 
ATK 55 
DEF 50 
SPA 45 
SPD 65 
SPE 55 
Level 1 : COLA FÉRREA
Level 1 : ESFUERZO
Level 1 : DRAGOALIENTO
Level 8 : BRAZO PINCHO
Level 16: ATAQUE ARENA
Level 23: ATAQUE ALA
Level 30: FURIA
Level 36: GUILLOTINA
Level 42: FURIA DRAGÓN
Egg Moves:
 - RONQUIDO
 - REPETICIÓN
 - METEOROBOLA
 - HIDROCAÑÓN
 - AMNESIA
 - ÁCIDO

134 VAPOREON ->  (no evolution)
HP  130
ATK 65 
DEF 60 
SPA 110
SPD 95 
SPE 65 
Level 1 : PATADA GIRO
Level 1 : CHIRRIDO
Level 1 : ONDA ÍGNEA
Level 8 : MEGAPATADA
Level 16: BOSTEZO
Level 23: CAMELO
Level 30: AEROCHORRO
Level 36: ATADURA
Level 42: TELARAÑA
Level 47: BOLA NEBLINA
Level 52: REFUERZO

135 JOLTEON ->  (no evolution)
HP  65 
ATK 65 
DEF 60 
SPA 110
SPD 95 
SPE 130
Level 1 : BLOQUEO
Level 1 : ATAQUE ARENA
Level 1 : GARRA DRAGÓN
Level 8 : BESO AMOROSO
Level 16: AFILAR
Level 23: ATAQUE AÉREO
Level 30: SORPRESA
Level 36: GARRA BRUTAL
Level 42: TRIATAQUE
Level 47: RELAJO
Level 52: TAJO CRUZADO

136 FLAREON ->  (no evolution)
HP  65 
ATK 130
DEF 60 
SPA 95 
SPD 110
SPE 65 
Level 1 : POLUCIÓN
Level 1 : ANILLO ÍGNEO
Level 1 : METEOROBOLA
Level 8 : CAMPANA CURA
Level 16: MARTILLAZO
Level 23: RUEDA FUEGO
Level 30: OTRA VEZ
Level 36: IMITACIÓN
Level 42: RECURRENTE
Level 47: VENTISCA
Level 52: DETECCIÓN

137 PORYGON -> PORYGON2
HP  65 
ATK 60 
DEF 70 
SPA 85 
SPD 75 
SPE 40 
Level 1 : ENCANTO
Level 1 : GIRO FUEGO
Level 1 : ATAQUE ALA
Level 9 : RELEVO
Level 12: BOLA NEBLINA
Level 20: REFLEJO
Level 24: TORMENTO
Level 32: RUGIDO
Level 36: GARRA BRUTAL
Level 44: PRESENTE
Level 48: CONFUSIÓN

138 OMANYTE -> OMASTAR
HP  35 
ATK 40 
DEF 100
SPA 90 
SPD 55 
SPE 35 
Level 1 : PSICORRAYO
Level 1 : DANZA PÉTALO
Level 13: DIVIDE DOLOR
Level 19: RAYO
Level 25: ELECTROCAÑÓN
Level 31: HUESO PALO
Level 37: SUSTITUTO
Level 43: LANZARROCAS
Level 49: ESQUEMA
Level 55: TRANSFORM
Egg Moves:
 - HUESO PALO
 - MEDITACIÓN
 - RONQUIDO
 - PUÑO SOMBRA
 - FORTALEZA
 - ESTALLIDO
 - PATADA BAJA

139 OMASTAR ->  (no evolution)
HP  70 
ATK 60 
DEF 125
SPA 115
SPD 70 
SPE 55 
Level 1 : ALA DE ACERO
Level 1 : TENAZA
Level 1 : BRAZO PINCHO
Level 13: DESEO
Level 19: RETROCESO
Level 25: MAL DE OJO
Level 31: CONVERSIÓN2
Level 37: BESO DULCE
Level 40: DOBLE FILO
Level 46: ESTALLIDO
Level 55: MOFA
Level 65: TELÉPATA

140 KABUTO -> KABUTOPS
HP  30 
ATK 80 
DEF 90 
SPA 55 
SPD 45 
SPE 55 
Level 1 : DESEO OCULTO
Level 1 : DANZA PÉTALO
Level 13: SOFOCO
Level 19: AEROCHORRO
Level 25: ANULACIÓN
Level 31: RECUPERACIÓN
Level 37: DISP. DEMORA
Level 43: PUÑO COMETA
Level 49: REPETICIÓN
Level 55: MEGAPUÑO
Egg Moves:
 - ENFADO
 - CARÁMBANO
 - TUMBA ROCAS
 - ABSORBER
 - HUESOMERANG
 - SUPERSÓNICO
 - RESIDUOS

141 KABUTOPS ->  (no evolution)
HP  60 
ATK 115
DEF 105
SPA 65 
SPD 70 
SPE 80 
Level 1 : DERRIBO
Level 1 : PUÑO MAREO
Level 1 : BOMBA LODO
Level 13: METRÓNOMO
Level 19: GAS VENENOSO
Level 25: COLA FÉRREA
Level 31: REFUERZO
Level 37: CHUPAVIDAS
Level 40: AT. RÁPIDO
Level 46: FALSOTORTAZO
Level 55: VEL. EXTREMA
Level 65: IMPACTRUENO

142 AERODACTYL ->  (no evolution)
HP  80 
ATK 105
DEF 65 
SPA 60 
SPD 75 
SPE 130
Level 1 : HIDROBOMBA
Level 8 : BOSTEZO
Level 15: GIRO FUEGO
Level 22: ESPORA
Level 29: COLA FÉRREA
Level 36: DANZA PÉTALO
Level 43: PODER PASADO
Level 50: TERREMOTO
Egg Moves:
 - BRAZO PINCHO
 - RUEDA FUEGO
 - MARTILLAZO
 - PATADA BAJA
 - GARRA METAL
 - TRUCO

143 SNORLAX ->  (no evolution)
HP  160
ATK 110
DEF 65 
SPA 65 
SPD 110
SPE 30 
Level 1 : GANCHO ALTO
Level 6 : ABSORBER
Level 10: RÁFAGA
Level 15: DÍA DE PAGO
Level 19: FINTA
Level 24: MIMÉTICO
Level 28: CICLÓN
Level 28: ALBOROTO
Level 33: HUESOMERANG
Level 37: BOLA SOMBRA
Level 42: FUEGOSAGRADO
Level 46: SUPERDIENTE
Level 51: ESPORAGODÓN
Egg Moves:
 - MIMÉTICO
 - BRAZO PINCHO
 - EXPLOSIÓN
 - DISP. LODO
 - ESTÍMULO
 - GOLPE CABEZA

144 ARTICUNO ->  (no evolution)
HP  90 
ATK 85 
DEF 100
SPA 95 
SPD 125
SPE 85 
Level 1 : CABEZAZO
Level 1 : HOJA AFILADA
Level 13: RETROCESO
Level 25: TENAZA
Level 37: SÍNTESIS
Level 49: HIDROCAÑÓN
Level 61: DANZA DRAGÓN
Level 73: TORBELLINO
Level 85: POLVO VENENO

145 ZAPDOS ->  (no evolution)
HP  90 
ATK 90 
DEF 85 
SPA 125
SPD 90 
SPE 100
Level 1 : PROTECCIÓN
Level 1 : ESTALLIDO
Level 13: AUTODESTRUC
Level 25: CORNADA
Level 37: TENAZA
Level 49: ROBO
Level 61: NEBLINA
Level 73: GIGADRENADO
Level 85: PUÑO SOMBRA

146 MOLTRES ->  (no evolution)
HP  90 
ATK 100
DEF 90 
SPA 125
SPD 85 
SPE 90 
Level 1 : RECUPERACIÓN
Level 1 : RAYO
Level 13: CONTONEO
Level 25: FURIA DRAGÓN
Level 37: MEGAPUÑO
Level 49: AFILAR
Level 61: SÍNTESIS
Level 73: PAZ MENTAL
Level 85: FOCO ENERGÍA

147 DRATINI -> DRAGONAIR
HP  41 
ATK 64 
DEF 45 
SPA 50 
SPD 50 
SPE 50 
Level 1 : ATAQUE ALA
Level 1 : ONDA VOLTIO
Level 8 : CAPA MÁGICA
Level 15: ESPORAGODÓN
Level 22: PERFORADOR
Level 29: PUÑO TRUENO
Level 36: BESO DULCE
Level 43: AFILAR
Level 50: CANTO
Level 57: TORMENTO
Egg Moves:
 - DESARROLLO
 - SOFOCO
 - RESTRICCIÓN
 - BOMBA LODO
 - ULTRAPUÑO
 - ANTOJO

148 DRAGONAIR -> DRAGONITE
HP  61 
ATK 84 
DEF 65 
SPA 70 
SPD 70 
SPE 70 
Level 1 : LANZALLAMAS
Level 1 : ONDA VOLTIO
Level 1 : CAMPANA CURA
Level 1 : GOLPE AÉREO
Level 8 : LADRÓN
Level 15: DANZA PÉTALO
Level 22: MIMÉTICO
Level 29: FISURA
Level 38: REDUCCIÓN
Level 47: AGUANTE
Level 56: MOFA
Level 65: MASA CÓSMICA

149 DRAGONITE ->  (no evolution)
HP  91 
ATK 134
DEF 95 
SPA 100
SPD 100
SPE 80 
Level 1 : PATADA SALTO
Level 1 : RAYO
Level 1 : GRUÑIDO
Level 1 : HOJA AFILADA
Level 8 : DESENROLLAR
Level 15: GAS VENENOSO
Level 22: HIDROPULSO
Level 29: NEBLINA
Level 38: TAJO CRUZADO
Level 47: DANZA CAOS
Level 55: SOFOCO
Level 61: GOLPE KARATE
Level 75: IMPACTRUENO

150 MEWTWO ->  (no evolution)
HP  106
ATK 110
DEF 90 
SPA 154
SPD 90 
SPE 130
Level 1 : HUESO PALO
Level 1 : PATADA ÍGNEA
Level 11: BARRERA
Level 22: GUILLOTINA
Level 33: TRANSFORM
Level 44: SUMISIÓN
Level 55: CHAPOTEOLODO
Level 66: PUÑO MAREO
Level 77: GARRA METAL
Level 88: VEL. EXTREMA
Level 99: SOMNÍFERO

151 MEW ->  (no evolution)
HP  100
ATK 100
DEF 100
SPA 100
SPD 100
SPE 100
Level 1 : RAYO SOLAR
Level 10: TORBELLINO
Level 20: PROTECCIÓN
Level 30: TAMBOR
Level 40: PAT. S. ALTA
Level 50: COSQUILLAS

152 CHIKORITA -> BAYLEEF
HP  45 
ATK 49 
DEF 65 
SPA 49 
SPD 65 
SPE 45 
Level 1 : MARTILLAZO
Level 1 : ENFADO
Level 8 : CARÁMBANO
Level 12: SALPICAR
Level 15: BOFETÓN LODO
Level 22: BOLA HIELO
Level 29: DESLUMBRAR
Level 36: PIN MISIL
Level 43: MOFA
Level 50: TRUENO
Egg Moves:
 - DANZA LLUVIA
 - GOLPE AÉREO
 - SONÁMBULO
 - LUZ LUNAR
 - MANTO ESPEJO
 - FIJAR BLANCO
 - ESPORAGODÓN
 - MOV. ESPEJO

153 BAYLEEF -> MEGANIUM
HP  60 
ATK 62 
DEF 80 
SPA 63 
SPD 80 
SPE 60 
Level 1 : BESO AMOROSO
Level 1 : VOZARRÓN
Level 1 : TUMBA ROCAS
Level 1 : RAPIDEZ
Level 8 : FUEGOSAGRADO
Level 12: ESQUEMA
Level 15: DANZA PLUMA
Level 23: RONQUIDO
Level 31: ULTRAPUÑO
Level 39: PLANTA FEROZ
Level 47: FRÍO POLAR
Level 55: ATAQUE ARENA

154 MEGANIUM ->  (no evolution)
HP  80 
ATK 82 
DEF 100
SPA 83 
SPD 100
SPE 80 
Level 1 : PLACAJE ELÉC
Level 1 : LLAMARADA
Level 1 : RUEDA FUEGO
Level 1 : BOLA SOMBRA
Level 8 : RAYO SOLAR
Level 12: GOLPE CUERPO
Level 15: PERFORADOR
Level 23: PERSECUCIÓN
Level 31: HOJA AFILADA
Level 41: ONDA ÍGNEA
Level 51: DOBLEBOFETÓN
Level 61: PORTAZO

155 CYNDAQUIL -> QUILAVA
HP  39 
ATK 52 
DEF 43 
SPA 60 
SPD 50 
SPE 65 
Level 1 : CICLÓN
Level 1 : GARRA DRAGÓN
Level 6 : SOMNÍFERO
Level 12: CORTEFURIA
Level 19: DANZA PÉTALO
Level 27: DULCE AROMA
Level 36: COLA VENENO
Level 46: REPETICIÓN
Egg Moves:
 - PESADILLA
 - GOLPE AÉREO
 - AT. RÁPIDO
 - LÁTIGO CEPA
 - NIEBLA
 - HUESO PALO
 - DESARME
 - BOSTEZO

156 QUILAVA -> TYPHLOSION
HP  58 
ATK 64 
DEF 58 
SPA 80 
SPD 65 
SPE 80 
Level 1 : HIDROBOMBA
Level 1 : DANZA PÉTALO
Level 1 : ONDA ÍGNEA
Level 6 : PORTAZO
Level 12: AGARRE
Level 21: SUMISIÓN
Level 31: VIENTO PLATA
Level 42: GOLPES FURIA
Level 54: REFUGIO

157 TYPHLOSION ->  (no evolution)
HP  78 
ATK 84 
DEF 78 
SPA 109
SPD 85 
SPE 100
Level 1 : DEF. FÉRREA
Level 1 : DEMOLICIÓN
Level 1 : CORNADA
Level 1 : PARANORMAL
Level 6 : CLAVO CAÑÓN
Level 12: ATADURA
Level 21: SUPERSÓNICO
Level 31: RECURRENTE
Level 45: PSÍQUICO
Level 60: RABIA

158 TOTODILE -> CROCONAW
HP  50 
ATK 65 
DEF 64 
SPA 44 
SPD 48 
SPE 43 
Level 1 : SALPICADURA
Level 1 : PATADA ÍGNEA
Level 7 : DESQUITE
Level 13: ATAQUE ÓSEO
Level 20: EXCAVAR
Level 27: BURBUJA
Level 35: ESFUERZO
Level 43: RESERVA
Level 52: HUESO PALO
Egg Moves:
 - DESEO OCULTO
 - RESERVA
 - BARRERA
 - FUEGO FATUO
 - COME SUEÑOS
 - RAYO
 - ALBOROTO
 - AVALANCHA

159 CROCONAW -> FERALIGATR
HP  65 
ATK 80 
DEF 80 
SPA 59 
SPD 63 
SPE 58 
Level 1 : SONÁMBULO
Level 1 : INVERSIÓN
Level 1 : PAT. S. ALTA
Level 7 : PUÑO MAREO
Level 13: DESENROLLAR
Level 21: PARANORMAL
Level 28: MOV. ESPEJO
Level 37: AT. RÁPIDO
Level 45: CABEZAZO
Level 55: SUMISIÓN

160 FERALIGATR ->  (no evolution)
HP  85 
ATK 105
DEF 100
SPA 79 
SPD 83 
SPE 78 
Level 1 : CORPULENCIA
Level 1 : DANZA CAOS
Level 1 : TUMBA ROCAS
Level 1 : PUÑO METEORO
Level 7 : RECICLAJE
Level 13: TORM. ARENA
Level 21: AT. RÁPIDO
Level 28: DETECCIÓN
Level 38: RUGIDO
Level 47: AMORTIGUADOR
Level 58: GANCHO ALTO

161 SENTRET -> FURRET
HP  35 
ATK 46 
DEF 34 
SPA 35 
SPD 45 
SPE 20 
Level 1 : PUÑO SOMBRA
Level 4 : CARA SUSTO
Level 7 : ULTRAPUÑO
Level 12: INVERSIÓN
Level 17: BOMBA SÓNICA
Level 24: ATAQUE ARENA
Level 31: AVALANCHA
Level 40: DESARROLLO
Level 49: PULPOCAÑÓN
Egg Moves:
 - PAT. S. ALTA
 - TRUCO
 - AYUDA
 - ÁCIDO
 - SÍNTESIS
 - SUPERSÓNICO
 - BURBUJA
 - DRAGOALIENTO

162 FURRET ->  (no evolution)
HP  85 
ATK 76 
DEF 64 
SPA 45 
SPD 55 
SPE 90 
Level 1 : BOTE
Level 1 : DESARROLLO
Level 1 : MEGAPATADA
Level 4 : BOMBA HUEVO
Level 7 : BESO AMOROSO
Level 12: RUGIDO
Level 19: AEROCHORRO
Level 28: CICLÓN
Level 37: DOBLE RAYO
Level 48: TRUCO
Level 59: DIVIDE DOLOR

163 HOOTHOOT -> NOCTOWL
HP  60 
ATK 30 
DEF 30 
SPA 36 
SPD 56 
SPE 50 
Level 1 : TINIEBLAS
Level 1 : GIGADRENADO
Level 6 : CONFUSIÓN
Level 11: AYUDA
Level 16: BRAZO PINCHO
Level 22: VIENTO HIELO
Level 28: FISURA
Level 34: TELETRANSP
Level 48: BOLA NEBLINA
Egg Moves:
 - BLOQUEO
 - OTRA VEZ
 - NEBLINA
 - RECURRENTE
 - DISP. LODO
 - LÁTIGO CEPA
 - RECICLAJE

164 NOCTOWL ->  (no evolution)
HP  100
ATK 50 
DEF 50 
SPA 76 
SPD 96 
SPE 70 
Level 1 : TORBELLINO
Level 1 : GARRA METAL
Level 1 : ATAQUE ARENA
Level 1 : PATADA ÍGNEA
Level 6 : DÍA DE PAGO
Level 11: RÁFAGA
Level 16: PUÑO FUEGO
Level 25: BOTE
Level 33: AMORTIGUADOR
Level 41: AROMATERAPIA
Level 57: GOLPE

165 LEDYBA -> LEDIAN
HP  40 
ATK 20 
DEF 30 
SPA 40 
SPD 80 
SPE 55 
Level 1 : TIRO VITAL
Level 8 : OTRA VEZ
Level 15: CANTO MORTAL
Level 22: PROTECCIÓN
Level 22: GIRO FUEGO
Level 22: VEL. EXTREMA
Level 29: DESQUITE
Level 36: AMNESIA
Level 43: DÍA SOLEADO
Level 50: CHUPAVIDAS
Egg Moves:
 - ATADURA
 - ATAQUE ÓSEO
 - PARANORMAL

166 LEDIAN ->  (no evolution)
HP  55 
ATK 35 
DEF 50 
SPA 55 
SPD 110
SPE 85 
Level 1 : PRESA
Level 1 : RAYO AURORA
Level 8 : MARTILLAZO
Level 15: COLMILLO VEN
Level 24: HOJA MÁGICA
Level 24: AMORTIGUADOR
Level 24: BATIDO
Level 33: SOL MATINAL
Level 42: ASCUAS
Level 51: CAPA MÁGICA
Level 60: BARRERA

167 SPINARAK -> ARIADOS
HP  40 
ATK 60 
DEF 40 
SPA 40 
SPD 40 
SPE 30 
Level 1 : PARALIZADOR
Level 1 : V. CORTANTE
Level 6 : VEL. EXTREMA
Level 11: FALSOTORTAZO
Level 17: GOLPE CUERPO
Level 23: RECUPERACIÓN
Level 30: HIPNOSIS
Level 37: GOLPE AÉREO
Level 45: CONTONEO
Level 53: ELECTROCAÑÓN
Egg Moves:
 - FALSOTORTAZO
 - CONTADOR
 - TORBELLINO
 - RAPIDEZ
 - V. CORTANTE
 - ATRACCIÓN

168 ARIADOS ->  (no evolution)
HP  70 
ATK 90 
DEF 70 
SPA 60 
SPD 60 
SPE 40 
Level 1 : CUCHILLADA
Level 1 : FIJAR BLANCO
Level 1 : BURBUJA
Level 1 : RESIDUOS
Level 6 : AGARRE
Level 11: RESTRICCIÓN
Level 17: PSICORRAYO
Level 25: ALIVIO
Level 34: GOLPES FURIA
Level 43: ARMAD. ÁCIDA
Level 53: DULCE AROMA
Level 63: PUÑO COMETA

169 CROBAT ->  (no evolution)
HP  85 
ATK 90 
DEF 80 
SPA 70 
SPD 80 
SPE 130
Level 1 : TRAGAR
Level 1 : RABIA
Level 1 : DRAGOALIENTO
Level 1 : GOLPE CUERPO
Level 6 : LANZALLAMAS
Level 11: HOJA AFILADA
Level 16: DÍA DE PAGO
Level 21: PUÑO SOMBRA
Level 28: GRUÑIDO
Level 35: DANZA ESPADA
Level 42: DESLUMBRAR
Level 49: MEGAPATADA
Level 56: AGARRE

170 CHINCHOU -> LANTURN
HP  75 
ATK 38 
DEF 38 
SPA 56 
SPD 56 
SPE 67 
Level 1 : VENGANZA
Level 1 : HIPERRAYO
Level 5 : SOMNÍFERO
Level 13: PUÑODINÁMICO
Level 17: DESARME
Level 25: ESFUERZO
Level 29: ABSORBER
Level 37: MOV. ESPEJO
Level 41: CONTADOR
Level 49: CONVERSIÓN2
Egg Moves:
 - GIRO RÁPIDO
 - PATADA GIRO
 - TRITURAR

171 LANTURN ->  (no evolution)
HP  125
ATK 58 
DEF 58 
SPA 76 
SPD 76 
SPE 67 
Level 1 : ATADURA
Level 1 : PUÑO TRUENO
Level 1 : PISOTÓN
Level 5 : PROTECCIÓN
Level 13: TRITURAR
Level 17: PRESA
Level 25: PULPOCAÑÓN
Level 32: TORNADO
Level 43: RESIDUOS
Level 50: TORMENTO
Level 61: FINTA

172 PICHU -> PIKACHU
HP  20 
ATK 40 
DEF 15 
SPA 35 
SPD 35 
SPE 60 
Level 1 : VOZARRÓN
Level 1 : HIDROPULSO
Level 6 : METRÓNOMO
Level 8 : CAMPANA CURA
Level 11: REPETICIÓN
Egg Moves:
 - PERSECUCIÓN
 - ESPORA
 - RESERVA
 - RAPIDEZ
 - DANZA CAOS
 - TORBELLINO
 - RECICLAJE

173 CLEFFA -> CLEFAIRY
HP  50 
ATK 25 
DEF 28 
SPA 45 
SPD 55 
SPE 15 
Level 1 : SEÑUELO
Level 1 : BOMBA HUEVO
Level 4 : PERFORADOR
Level 8 : AGARRE
Level 13: LLAMARADA
Egg Moves:
 - AZOTE
 - ESPORAGODÓN
 - EXCAVAR
 - VENTISCA
 - SOMNÍFERO
 - DESARME
 - GIRO RÁPIDO
 - RESERVA

174 IGGLYBUFF -> JIGGLYPUFF
HP  90 
ATK 30 
DEF 15 
SPA 40 
SPD 20 
SPE 15 
Level 1 : LÁTIGO CEPA
Level 1 : PLANTA FEROZ
Level 4 : FRÍO POLAR
Level 9 : BESO AMOROSO
Level 14: LUZ LUNAR
Egg Moves:
 - HIDROPULSO
 - GARRA BRUTAL
 - VELO SAGRADO
 - PARALIZADOR
 - DANZA PLUMA

175 TOGEPI -> TOGETIC
HP  35 
ATK 20 
DEF 65 
SPA 40 
SPD 65 
SPE 20 
Level 1 : HIDROCAÑÓN
Level 1 : GARRA METAL
Level 6 : PERSECUCIÓN
Level 11: CONVERSIÓN
Level 16: ATAQUE ÓSEO
Level 21: BATIDO
Level 26: AFILAR
Level 31: MOV. SÍSMICO
Level 36: TELARAÑA
Level 41: TELÉPATA
Egg Moves:
 - AMORTIGUADOR
 - DESEO OCULTO
 - DOBLE PATADA
 - ESTALLIDO
 - CONFUSIÓN
 - GOLPE CUERPO
 - PODER PASADO

176 TOGETIC ->  (no evolution)
HP  55 
ATK 40 
DEF 85 
SPA 80 
SPD 105
SPE 40 
Level 1 : DANZA PLUMA
Level 1 : RAYO AURORA
Level 6 : PRESENTE
Level 11: ATAQUE ÓSEO
Level 16: DEF. FÉRREA
Level 21: NEBLINA
Level 26: SUPERSÓNICO
Level 31: ANILLO ÍGNEO
Level 36: ARAÑAZO
Level 41: MAGNITUD

177 NATU -> XATU
HP  40 
ATK 50 
DEF 45 
SPA 70 
SPD 45 
SPE 70 
Level 1 : BATIDO
Level 1 : FINTA
Level 10: ALIVIO
Level 20: LENGÜETAZO
Level 30: ATRACCIÓN
Level 30: PUÑO HIELO
Level 40: SORPRESA
Level 50: FRUSTRACIÓN
Egg Moves:
 - CONVERSIÓN
 - CLAVO CAÑÓN
